N,spins_per_layer,beta,kappa,log_Z,overlap_per_site,overlap_response_to_kappa_per_site,intralayer_interaction_energy_per_spin,evaluation
35,16,0.2,0.3225,24.422764790078936,0.34810802310508804,0.9822997918891676,-0.38880977460044586,Numerical finite sums from exact integer counts.
35,16,0.2,0.325,24.436738191300037,0.35056116962629263,0.980215817293862,-0.3893320752732472,Numerical finite sums from exact integer counts.
35,16,0.2,0.3275,24.450809614022987,0.3530090942036482,0.9781222572089284,-0.3898571150773961,Numerical finite sums from exact integer counts.
35,16,0.2,0.33,24.464978848892798,0.355451773026437,0.9760192340447278,-0.39038486848491577,Numerical finite sums from exact integer counts.
35,16,0.2,0.3325,24.479245685608177,0.3578891825900032,0.9739068702387371,-0.39091530991944945,Numerical finite sums from exact integer counts.
35,16,0.2,0.335,24.49360991293376,0.360321299695805,0.9717852882417923,-0.3914484137587293,Numerical finite sums from exact integer counts.
35,16,0.2,0.3375,24.508071318712368,0.362748101451429,0.969654610504439,-0.391984154337033,Numerical finite sums from exact integer counts.
35,16,0.2,0.34,24.52262968987725,0.36516956527057476,0.9675149594633845,-0.3925225059476339,Numerical finite sums from exact integer counts.
35,16,0.2,0.3425,24.53728481246432,0.3675856688730018,0.9653664575280556,-0.39306344284523814,Numerical finite sums from exact integer counts.
35,16,0.2,0.34500000000000003,24.552036471624408,0.36999639028444536,0.963209227067274,-0.3936069392484138,Numerical finite sums from exact integer counts.
35,16,0.2,0.34750000000000003,24.566884451635485,0.372401707836498,0.96104339039603,-0.3941529693420079,Numerical finite sums from exact integer counts.
35,16,0.2,0.35000000000000003,24.581828535914898,0.3748016001664591,0.958869069762383,-0.3947015072795542,Numerical finite sums from exact integer counts.
35,16,0.2,0.3525,24.59686850703161,0.3771960462171505,0.9566863873344622,-0.3952525271856675,Numerical finite sums from exact integer counts.
35,16,0.2,0.355,24.612004146718384,0.3795850252367018,0.9544954651875964,-0.39580600315842857,Numerical finite sums from exact integer counts.
35,16,0.2,0.3575,24.627235235884037,0.3819685167783009,0.9522964252915556,-0.39636190927175485,Numerical finite sums from exact integer counts.
35,16,0.2,0.36,24.64256155462558,0.3843465006999152,0.9500893894979114,-0.3969202195777619,Numerical finite sums from exact integer counts.
35,16,0.2,0.3625,24.65798288224046,0.3867189571639804,0.947874479527523,-0.3974809081091094,Numerical finite sums from exact integer counts.
35,16,0.2,0.365,24.673498997238685,0.38908586663705796,0.9456518169581397,-0.3980439488813358,Numerical finite sums from exact integer counts.
35,16,0.2,0.3675,24.689109677355013,0.39144720988946197,0.9434215232121389,-0.3986093158951805,Numerical finite sums from exact integer counts.
35,16,0.2,0.37,24.70481469956108,0.3938029679948556,0.941183719544373,-0.399176983138891,Numerical finite sums from exact integer counts.
35,16,0.2,0.3725,24.72061384007753,0.39615312232981714,0.9389385270301605,-0.399746924590517,Numerical finite sums from exact integer counts.
35,16,0.2,0.375,24.736506874386112,0.39849765457337655,0.9366860665533945,-0.40031911422019184,Numerical finite sums from exact integer counts.
35,16,0.2,0.3775,24.752493577241793,0.4008365467065218,0.9344264587947854,-0.40089352599239786,Numerical finite sums from exact integer counts.
35,16,0.2,0.38,24.768573722684796,0.40316978101167683,0.9321598242202345,-0.40147013386821817,Numerical finite sums from exact integer counts.
35,16,0.2,0.3825,24.784747084052665,0.4054973400721493,0.9298862830693355,-0.4020489118075736,Numerical finite sums from exact integer counts.
35,16,0.2,0.385,24.801013433992285,0.4078192067715518,0.927605955344018,-0.4026298337714445,Numerical finite sums from exact integer counts.
35,16,0.2,0.3875,24.817372544471887,0.41013536429319225,0.9253189607973127,-0.403212873724078,Numerical finite sums from exact integer counts.
35,16,0.2,0.39,24.833824186793002,0.4124457961194389,0.9230254189222681,-0.4037980056351784,Numerical finite sums from exact integer counts.
35,16,0.2,0.3925,24.850368131602448,0.4147504860310562,0.9207254489409873,-0.40438520348208323,Numerical finite sums from exact integer counts.
35,16,0.2,0.395,24.867004148904208,0.41704941810651364,0.9184191697938131,-0.4049744412519226,Numerical finite sums from exact integer counts.
35,16,0.2,0.3975,24.88373200807136,0.4193425767212685,0.9161067001286465,-0.4055656929437621,Numerical finite sums from exact integer counts.
35,16,0.2,0.4,24.900551477857924,0.42162994654702135,0.9137881582904076,-0.40615893257073094,Numerical finite sums from exact integer counts.
35,16,0.64,0.0,34.01115151028344,2.775543942910466e-17,7.935267623613483,-1.1884341355606738,Numerical finite sums from exact integer counts.
35,16,0.64,0.0025,34.011548233044266,0.01983410739081623,7.930394504089001,-1.1884866228889723,Numerical finite sums from exact integer counts.
35,16,0.64,0.005,34.01273791423518,0.03964387122030538,7.915801578759972,-1.1886439204006283,Numerical finite sums from exact integer counts.
35,16,0.64,0.0075,34.014719095222304,0.05940507983605224,7.891567838792854,-1.1889055360406837,Numerical finite sums from exact integer counts.
35,16,0.64,0.01,34.017489353720855,0.07909378386578561,7.85782391376014,-1.189270654245467,Numerical finite sums from exact integer counts.
35,16,0.64,0.0125,34.02104531684549,0.0986864235440319,7.814750559539496,-1.1897381426605613,Numerical finite sums from exact integer counts.
35,16,0.64,0.015,34.025382679168594,0.11815995154785844,7.762576583613463,-1.190306561400007,Numerical finite sums from exact integer counts.
35,16,0.64,0.0175,34.03049622557939,0.1374919499839742,7.701576248471858,-1.1909741747051608,Numerical finite sums from exact integer counts.
35,16,0.64,0.02,34.036379858684555,0.1566607402833627,7.63206620332372,-1.1917389648271854,Numerical finite sums from exact integer counts.
35,16,0.64,0.0225,34.04302663044412,0.17564548489553264,7.554402002362322,-1.1925986479270172,Numerical finite sums from exact integer counts.
35,16,0.64,0.025,34.050428777694954,0.19442627982836813,7.468974274198635,-1.1935506917612728,Numerical finite sums from exact integer counts.
35,16,0.64,0.0275,34.05857776117931,0.2129842372472562,7.376204611655997,-1.1945923349026093,Numerical finite sums from exact integer counts.
35,16,0.64,0.03,34.06746430766812,0.23130155752389672,7.276541253840804,-1.1957206072286002,Numerical finite sums from exact integer counts.
35,16,0.64,0.0325,34.077078454747756,0.24936159030648436,7.170454633277645,-1.1969323514045065,Numerical finite sums from exact integer counts.
35,16,0.64,0.035,34.08740959782563,0.26714888436414985,7.058432859994461,-1.1982242450822587,Numerical finite sums from exact integer counts.
35,16,0.64,0.0375,34.09844653890359,0.28464922613538374,6.9409772118924025,-1.1995928235403235,Numerical finite sums from exact integer counts.
35,16,0.64,0.04,34.11017753666868,0.3018496670787902,6.8185976967128505,-1.2010345024965297,Numerical finite sums from exact integer counts.
35,16,0.64,0.0425,34.12259035745802,0.31873854008140495,6.6918087456355835,-1.2025456008378983,Numerical finite sums from exact integer counts.
35,16,0.64,0.045,34.13567232666759,0.33530546532223676,6.561125092246876,-1.204122363027479,Numerical finite sums from exact integer counts.
35,16,0.64,0.0475,34.149410380193096,0.35154134611434973,6.427057883559585,-1.2057609809674672,Numerical finite sums from exact integer counts.
35,16,0.64,0.05,34.1637911155146,0.36743835535610925,6.290111062206562,-1.2074576151198135,Numerical finite sums from exact integer counts.
35,16,0.64,0.0525,34.17880084206304,0.3829899133103185,6.150778051113711,-1.2092084147093982,Numerical finite sums from exact integer counts.
35,16,0.64,0.055,34.19442563053772,0.39819065749838967,6.009538764125083,-1.2110095368599691,Numerical finite sums from exact integer counts.
35,16,0.64,0.0575,34.21065136087553,0.41303640554578136,5.8668569584091586,-1.2128571645387352,Numerical finite sums from exact integer counts.
35,16,0.64,0.06,34.227463768607564,0.42752411184532235,5.723177937206415,-1.2147475232112033,Numerical finite sums from exact integer counts.
35,16,0.64,0.0625,34.24484848937325,0.44165181891788297,5.57892660473334,-1.2166768961329397,Numerical finite sums from exact integer counts.
35,16,0.64,0.065,34.26279110139741,0.45541860434662107,5.434505868954432,-1.2186416382290093,Numerical finite sums from exact integer counts.
35,16,0.64,0.0675,34.281277165770646,0.4688245241434386,5.290295382554634,-1.2206381885344533,Numerical finite sums from exact integer counts.
35,16,0.64,0.07,34.30029226440675,0.48187055337617646,5.146650607841726,-1.222663081190033,Numerical finite sums from exact integer counts.
35,16,0.64,0.0725,34.31982203558376,0.4945585248444937,5.003902187502814,-1.224712955006315,Numerical finite sums from exact integer counts.
35,16,0.64,0.075,34.339852207005336,0.5068910665432518,4.862355600127028,-1.2267845616259088,Numerical finite sums from exact integer counts.
35,16,0.64,0.0775,34.36036862634792,0.5188715385965452,4.7222910771606275,-1.228874772328127,Numerical finite sums from exact integer counts.
35,16,0.64,0.08,34.38135728928522,0.5305039702851244,4.583963756436427,-1.2309805835325685,Numerical finite sums from exact integer counts.
35,16,0.64,0.0825,34.402804365005,0.5417929977266234,4.447604046557063,-1.2330991210681344,Numerical finite sums from exact integer counts.
35,16,0.64,0.085,34.42469621925456,0.5527438027032299,4.313418176143017,-1.2352276432818348,Numerical finite sums from exact integer counts.
35,16,0.64,0.08750000000000001,34.44701943496946,0.5633620530666874,4.181588902206004,-1.2373635430676018,Numerical finite sums from exact integer counts.
35,16,0.64,0.09,34.469760830556325,0.5736538450869513,4.052276352598537,-1.239504348899298,Numerical finite sums from exact integer counts.
35,16,0.64,0.0925,34.49290747591352,0.5836256480494336,3.9256189785439988,-1.2416477249543725,Numerical finite sums from exact integer counts.
35,16,0.64,0.095,34.51644670628495,0.5932842513474224,3.8017345945928587,-1.243791470415398,Numerical finite sums from exact integer counts.
35,16,0.64,0.0975,34.5403661340508,0.6026367142615265,3.6807214849089,-1.2459335180361317,Numerical finite sums from exact integer counts.
35,16,0.64,0.1,34.56465365856547,0.6116903185673668,3.5626595565002352,-1.248071932057056,Numerical finite sums from exact integer counts.
35,16,0.64,0.10250000000000001,34.589297474158236,0.6204525240665257,3.4476115218138643,-1.25020490555268,Numerical finite sums from exact integer counts.
35,16,0.64,0.105,34.61428607641442,0.6289309270940988,3.335624094959872,-1.252330757289461,Numerical finite sums from exact integer counts.
35,16,0.64,0.1075,34.639608266856776,0.6371332220191909,3.2267291876770754,-1.2544479281691576,Numerical finite sums from exact integer counts.
35,16,0.64,0.11,34.66525315614652,0.6450671657222345,3.1209450929603886,-1.2565549773279232,Numerical finite sums from exact integer counts.
35,16,0.64,0.1125,34.69121016592234,0.6527405450050103,3.0182776460117258,-1.2586505779566428,Numerical finite sums from exact integer counts.
35,16,0.64,0.115,34.71746902939332,0.6601611468654813,2.9187213538277215,-1.2607335129029653,Numerical finite sums from exact integer counts.
35,16,0.64,0.11750000000000001,34.74401979079872,0.6673367315498047,2.8222604862824996,-1.2628026701104347,Numerical finite sums from exact integer counts.
35,16,0.64,0.12,34.77085280384368,0.6742750082778222,2.7288701229901235,-1.2648570379449553,Numerical finite sums from exact integer counts.
35,16,0.64,0.1225,34.79795872921556,0.6809836135257068,2.638517151532123,-1.2668957004538488,Numerical finite sums from exact integer counts.
35,16,0.64,0.125,34.82532853128052,0.6874700917398949,2.551161213808137,-1.2689178325978507,Numerical finite sums from exact integer counts.
35,16,0.64,0.1275,34.85295347405518,0.6937418783496546,2.4667555983114315,-1.2709226954917074,Numerical finite sums from exact integer counts.
35,16,0.64,0.13,34.88082511654242,0.6998062849413356,2.3852480770496287,-1.2729096316845767,Numerical finite sums from exact integer counts.
35,16,0.64,0.1325,34.90893530751512,0.7056704864551426,2.306581686628713,-1.2748780605072125,Numerical finite sums from exact integer counts.
35,16,0.64,0.135,34.93727617982586,0.7113415102649734,2.230695453701901,-1.2768274735090195,Numerical finite sums from exact integer counts.
35,16,0.64,0.1375,34.96584014431513,0.7168262270030903,2.157525065561983,-1.2787574300043902,Numerical finite sums from exact integer counts.
35,16,0.64,0.14,34.994619883385276,0.7221313429939703,2.0870034871342327,-1.2806675527444251,Numerical finite sums from exact integer counts.
35,16,0.64,0.14250000000000002,35.02360834430162,0.7272633941653137,2.0190615260161424,-1.2825575237270632,Numerical finite sums from exact integer counts.
35,16,0.64,0.145,35.05279873227759,0.7322287413087245,1.9536283475182543,-1.2844270801559123,Numerical finite sums from exact integer counts.
